Year,BEAT,Crime Group,Crime Category,crime_counts
2019,E2,Property Crime,Burglary,31
2019,E2,Property Crime,Larceny-Theft,171
2019,E2,Property Crime,Motor Vehicle Theft,8
2019,E3,Person Crime,Aggravated Assault,36
2019,E3,Person Crime,Rape,2
2019,E3,Person Crime,Robbery,13
2019,E3,Property Crime,Burglary,78
2019,E3,Property Crime,Larceny-Theft,151
2019,E3,Property Crime,Motor Vehicle Theft,19
2019,F1,Person Crime,Aggravated Assault,11
2019,F1,Person Crime,Rape,3
2019,F1,Person Crime,Robbery,8
2019,F1,Property Crime,Arson,1
2019,F1,Property Crime,Burglary,28
2019,F1,Property Crime,Larceny-Theft,66
2019,F1,Property Crime,Motor Vehicle Theft,17
2019,F2,Person Crime,Aggravated Assault,11
2019,F2,Person Crime,Rape,3
2019,F2,Person Crime,Robbery,20
2019,F2,Property Crime,Burglary,29
2019,F2,Property Crime,Larceny-Theft,148
2019,F2,Property Crime,Motor Vehicle Theft,38
2019,F3,Person Crime,Aggravated Assault,15
2019,F3,Person Crime,Robbery,6
2019,F3,Property Crime,Arson,1
2019,F3,Property Crime,Burglary,51
2019,F3,Property Crime,Larceny-Theft,135
2019,F3,Property Crime,Motor Vehicle Theft,42
2019,G1,Person Crime,Aggravated Assault,22
2019,G1,Person Crime,Rape,5
2019,G1,Person Crime,Robbery,6
2019,G1,Property Crime,Burglary,27
2019,G1,Property Crime,Larceny-Theft,75
2019,G1,Property Crime,Motor Vehicle Theft,9
2019,G2,Person Crime,Aggravated Assault,17
2019,G2,Person Crime,Rape,2
2019,G2,Person Crime,Robbery,7
2019,G2,Property Crime,Arson,1
2019,G2,Property Crime,Burglary,32
2019,G2,Property Crime,Larceny-Theft,85
2019,G2,Property Crime,Motor Vehicle Theft,10
2019,G3,Person Crime,Aggravated Assault,11
2019,G3,Person Crime,Robbery,4
2019,G3,Property Crime,Burglary,20
2019,G3,Property Crime,Larceny-Theft,92
2019,G3,Property Crime,Motor Vehicle Theft,11
2019,J1,Person Crime,Aggravated Assault,13
2019,J1,Person Crime,Rape,1
2019,J1,Person Crime,Robbery,8
2019,J1,Property Crime,Burglary,46
2019,J1,Property Crime,Larceny-Theft,123
2019,J1,Property Crime,Motor Vehicle Theft,19
2019,J2,Person Crime,Aggravated Assault,9
2019,J2,Person Crime,Robbery,6
2019,J2,Property Crime,Arson,1
2019,J2,Property Crime,Burglary,79
2019,J2,Property Crime,Larceny-Theft,153
2019,J2,Property Crime,Motor Vehicle Theft,24
2019,J3,Person Crime,Aggravated Assault,9
2019,J3,Person Crime,Rape,2
2019,J3,Person Crime,Robbery,4
2019,J3,Property Crime,Burglary,60
2019,J3,Property Crime,Larceny-Theft,197
2019,J3,Property Crime,Motor Vehicle Theft,26
2019,K1,Person Crime,Aggravated Assault,23
2019,K1,Person Crime,Rape,1
2019,K1,Person Crime,Robbery,22
2019,K1,Property Crime,Burglary,15
2019,K1,Property Crime,Larceny-Theft,167
2019,K2,Person Crime,Aggravated Assault,45
2019,K2,Person Crime,Rape,1
2019,K2,Person Crime,Robbery,17
2019,K2,Property Crime,Burglary,24
2019,K2,Property Crime,Larceny-Theft,164
2019,K2,Property Crime,Motor Vehicle Theft,5
2019,K3,Person Crime,Aggravated Assault,74
2019,K3,Person Crime,Rape,7
2019,K3,Person Crime,Robbery,29
2019,K3,Property Crime,Arson,2
2019,K3,Property Crime,Burglary,59
2019,K3,Property Crime,Larceny-Theft,321
2019,K3,Property Crime,Motor Vehicle Theft,29
2019,L1,Person Crime,Aggravated Assault,14
2019,L1,Person Crime,Rape,2
2019,L1,Person Crime,Robbery,9
2019,L1,Property Crime,Burglary,37
2019,L1,Property Crime,Larceny-Theft,112
2019,L1,Property Crime,Motor Vehicle Theft,21
2019,L2,Person Crime,Aggravated Assault,11
2019,L2,Person Crime,Robbery,14
2019,L2,Property Crime,Arson,3
2019,L2,Property Crime,Burglary,53
2019,L2,Property Crime,Larceny-Theft,254
2019,L2,Property Crime,Motor Vehicle Theft,32
2019,L3,Person Crime,Aggravated Assault,12
2019,L3,Person Crime,Homicide,1
2019,L3,Person Crime,Rape,1
2019,L3,Person Crime,Robbery,9
2019,L3,Property Crime,Burglary,71
2019,L3,Property Crime,Larceny-Theft,96
2019,L3,Property Crime,Motor Vehicle Theft,24
2019,M1,Person Crime,Aggravated Assault,15
2019,M1,Person Crime,Rape,4
2019,M1,Person Crime,Robbery,11
2019,M1,Property Crime,Burglary,36
2019,M1,Property Crime,Larceny-Theft,286
2019,M1,Property Crime,Motor Vehicle Theft,5
2019,M2,Person Crime,Aggravated Assault,13
2019,M2,Person Crime,Robbery,17
2019,M2,Property Crime,Burglary,15
2019,M2,Property Crime,Larceny-Theft,237
2019,M2,Property Crime,Motor Vehicle Theft,7
2019,M3,Person Crime,Aggravated Assault,22
2019,M3,Person Crime,Rape,1
2019,M3,Person Crime,Robbery,23
2019,M3,Property Crime,Arson,1
2019,M3,Property Crime,Burglary,26
2019,M3,Property Crime,Larceny-Theft,223
2019,M3,Property Crime,Motor Vehicle Theft,3
2019,N1,Person Crime,Aggravated Assault,23
2019,N1,Person Crime,Rape,5
2019,N1,Person Crime,Robbery,2
2019,N1,Property Crime,Burglary,48
2019,N1,Property Crime,Larceny-Theft,112
2019,N1,Property Crime,Motor Vehicle Theft,33
2019,N2,Person Crime,Aggravated Assault,16
2019,N2,Person Crime,Rape,4
2019,N2,Person Crime,Robbery,13
2019,N2,Property Crime,Burglary,29
2019,N2,Property Crime,Larceny-Theft,146
2019,N2,Property Crime,Motor Vehicle Theft,16
2019,N3,Person Crime,Aggravated Assault,22
2019,N3,Person Crime,Homicide,1
2019,N3,Person Crime,Rape,3
2019,N3,Person Crime,Robbery,6
2019,N3,Property Crime,Burglary,27
2019,N3,Property Crime,Larceny-Theft,155
2019,N3,Property Crime,Motor Vehicle Theft,18
2019,O1,Person Crime,Aggravated Assault,11
2019,O1,Person Crime,Homicide,1
2019,O1,Person Crime,Robbery,9
2019,O1,Property Crime,Arson,1
2019,O1,Property Crime,Burglary,23
2019,O1,Property Crime,Larceny-Theft,194
2019,O1,Property Crime,Motor Vehicle Theft,13
2019,O2,Person Crime,Aggravated Assault,12
2019,O2,Property Crime,Arson,1
2019,O2,Property Crime,Burglary,23
2019,O2,Property Crime,Larceny-Theft,50
2019,O2,Property Crime,Motor Vehicle Theft,8
2019,O3,Person Crime,Aggravated Assault,9
2019,O3,Person Crime,Robbery,5
2019,O3,Property Crime,Burglary,29
2019,O3,Property Crime,Larceny-Theft,72
2019,O3,Property Crime,Motor Vehicle Theft,16
2019,Q1,Person Crime,Aggravated Assault,7
2019,Q1,Person Crime,Rape,2
2019,Q1,Person Crime,Robbery,3
2019,Q1,Property Crime,Burglary,54
2019,Q1,Property Crime,Larceny-Theft,160
2019,Q1,Property Crime,Motor Vehicle Theft,40
2019,Q2,Person Crime,Aggravated Assault,14
2019,Q2,Person Crime,Rape,1
2019,Q2,Person Crime,Robbery,3
2019,Q2,Property Crime,Arson,2
2019,Q2,Property Crime,Burglary,88
2019,Q2,Property Crime,Larceny-Theft,217
2019,Q2,Property Crime,Motor Vehicle Theft,30
2019,Q3,Person Crime,Aggravated Assault,10
2019,Q3,Person Crime,Rape,2
2019,Q3,Person Crime,Robbery,15
2019,Q3,Property Crime,Arson,1
2019,Q3,Property Crime,Burglary,83
2019,Q3,Property Crime,Larceny-Theft,206
2019,Q3,Property Crime,Motor Vehicle Theft,11
2019,R1,Person Crime,Aggravated Assault,15
2019,R1,Person Crime,Rape,1
2019,R1,Person Crime,Robbery,11
2019,R1,Property Crime,Arson,1
2019,R1,Property Crime,Burglary,48
2019,R1,Property Crime,Larceny-Theft,95
2019,R1,Property Crime,Motor Vehicle Theft,32
2019,R2,Person Crime,Aggravated Assault,29
2019,R2,Person Crime,Rape,1
2019,R2,Person Crime,Robbery,17
2019,R2,Property Crime,Arson,2
2019,R2,Property Crime,Burglary,46
2019,R2,Property Crime,Larceny-Theft,193
2019,R2,Property Crime,Motor Vehicle Theft,32
2019,R3,Person Crime,Aggravated Assault,17
2019,R3,Person Crime,Robbery,7
2019,R3,Property Crime,Burglary,38
2019,R3,Property Crime,Larceny-Theft,97
2019,R3,Property Crime,Motor Vehicle Theft,19
2019,S1,Person Crime,Aggravated Assault,10
2019,S1,Person Crime,Robbery,17
2019,S1,Property Crime,Burglary,37
2019,S1,Property Crime,Larceny-Theft,71
2019,S1,Property Crime,Motor Vehicle Theft,22
2019,S2,Person Crime,Aggravated Assault,16
2019,S2,Person Crime,Rape,2
2019,S2,Person Crime,Robbery,21
2019,S2,Property Crime,Burglary,30
2019,S2,Property Crime,Larceny-Theft,68
2019,S2,Property Crime,Motor Vehicle Theft,29
2019,S3,Person Crime,Aggravated Assault,19
2019,S3,Person Crime,Rape,2
2019,S3,Person Crime,Robbery,11
2019,S3,Property Crime,Burglary,36
2019,S3,Property Crime,Larceny-Theft,97
2019,S3,Property Crime,Motor Vehicle Theft,23
2019,U1,Person Crime,Aggravated Assault,16
2019,U1,Person Crime,Rape,1
2019,U1,Person Crime,Robbery,6
2019,U1,Property Crime,Burglary,128
2019,U1,Property Crime,Larceny-Theft,214
2019,U1,Property Crime,Motor Vehicle Theft,39
2019,U2,Person Crime,Aggravated Assault,29
2019,U2,Person Crime,Rape,2
2019,U2,Person Crime,Robbery,21
2019,U2,Property Crime,Arson,2
2019,U2,Property Crime,Burglary,83
2019,U2,Property Crime,Larceny-Theft,226
2019,U2,Property Crime,Motor Vehicle Theft,18
2019,U3,Person Crime,Aggravated Assault,9
2019,U3,Person Crime,Rape,1
2019,U3,Person Crime,Robbery,7
2019,U3,Property Crime,Burglary,56
2019,U3,Property Crime,Larceny-Theft,273
2019,U3,Property Crime,Motor Vehicle Theft,26
2019,W1,Person Crime,Aggravated Assault,9
2019,W1,Person Crime,Rape,2
2019,W1,Person Crime,Robbery,9
2019,W1,Property Crime,Burglary,32
2019,W1,Property Crime,Larceny-Theft,103
2019,W1,Property Crime,Motor Vehicle Theft,18
2019,W2,Person Crime,Aggravated Assault,13
2019,W2,Person Crime,Rape,3
2019,W2,Person Crime,Robbery,12
2019,W2,Property Crime,Burglary,61
2019,W2,Property Crime,Larceny-Theft,178
2019,W2,Property Crime,Motor Vehicle Theft,18
2019,W3,Person Crime,Aggravated Assault,6
2019,W3,Person Crime,Rape,1
2019,W3,Person Crime,Robbery,6
2019,W3,Property Crime,Burglary,49
2019,W3,Property Crime,Larceny-Theft,109
2019,W3,Property Crime,Motor Vehicle Theft,20
